y,Jurisdiction_encoded,Sub-stream,Total type,Category_encoded,Type_encoded,Management_encoded,Fate_encoded,ds_encoded
0,3,2,All other waste total,7,1,1,1,13
1567,3,2,All other waste total,7,1,2,0,13
9,3,2,All other waste total,7,1,2,1,13
0,3,2,All other waste total,7,1,4,3,13
0,3,3,All other waste total,7,1,1,1,13
1917,3,3,All other waste total,7,1,2,0,13
119,3,3,All other waste total,7,1,2,1,13
132,3,3,All other waste total,7,1,4,3,13
0,3,1,All other waste total,7,1,1,1,13
1895,3,1,All other waste total,7,1,2,0,13
144,3,1,All other waste total,7,1,2,1,13
1188,3,1,All other waste total,7,1,4,3,13
0,3,9,All other waste total,7,1,1,1,13
2308,3,9,All other waste total,7,1,2,0,13
200,3,9,All other waste total,7,1,2,1,13
1192,3,9,All other waste total,7,1,4,3,13
3054,4,4,Ash waste total,0,1,3,2,13
2668,4,4,Ash waste total,0,1,4,3,13
3054,4,9,Ash waste total,0,1,3,2,13
2668,4,9,Ash waste total,0,1,4,3,13
0,4,3,Biosolids total,1,1,3,0,13
2320,4,3,Biosolids total,1,1,4,3,13
0,4,9,Biosolids total,1,1,3,0,13
2320,4,9,Biosolids total,1,1,4,3,13
0,4,2,Hazwaste total,2,1,1,1,13
2340,4,2,Hazwaste total,2,1,2,0,13
0,4,2,Hazwaste total,2,1,3,0,13
1228,4,2,Hazwaste total,2,1,4,3,13
7,4,2,Hazwaste total,2,1,5,0,13
0,4,2,Hazwaste total,2,1,5,1,13
0,4,2,Hazwaste total,2,1,5,3,13
1273,4,3,Hazwaste total,2,1,1,1,13
2305,4,3,Hazwaste total,2,1,2,0,13
1344,4,3,Hazwaste total,2,1,3,0,13
2551,4,3,Hazwaste total,2,1,4,3,13
1928,4,3,Hazwaste total,2,1,5,0,13
870,4,3,Hazwaste total,2,1,5,1,13
1892,4,3,Hazwaste total,2,1,5,3,13
1273,4,9,Hazwaste total,2,1,1,1,13
2601,4,9,Hazwaste total,2,1,2,0,13
1344,4,9,Hazwaste total,2,1,3,0,13
2567,4,9,Hazwaste total,2,1,4,3,13
1929,4,9,Hazwaste total,2,1,5,0,13
870,4,9,Hazwaste total,2,1,5,1,13
1892,4,9,Hazwaste total,2,1,5,3,13
1023,4,2,All other waste total,7,1,1,1,13
2547,4,2,All other waste total,7,1,2,0,13
670,4,2,All other waste total,7,1,2,1,13
2965,4,2,All other waste total,7,1,4,3,13
0,4,2,All other waste total,7,1,7,5,13
1207,4,3,All other waste total,7,1,1,1,13
2824,4,3,All other waste total,7,1,2,0,13
2070,4,3,All other waste total,7,1,2,1,13
2781,4,3,All other waste total,7,1,4,3,13
0,4,3,All other waste total,7,1,7,5,13
0,4,1,All other waste total,7,1,1,1,13
2854,4,1,All other waste total,7,1,2,0,13
2276,4,1,All other waste total,7,1,2,1,13
2686,4,1,All other waste total,7,1,4,3,13
1243,4,1,All other waste total,7,1,7,5,13
1386,4,9,All other waste total,7,1,1,1,13
3024,4,9,All other waste total,7,1,2,0,13
2510,4,9,All other waste total,7,1,2,1,13
3078,4,9,All other waste total,7,1,4,3,13
1243,4,9,All other waste total,7,1,7,5,13
0,5,4,Ash waste total,0,1,3,2,13
0,5,4,Ash waste total,0,1,4,3,13
0,5,9,Ash waste total,0,1,3,2,13
0,5,9,Ash waste total,0,1,4,3,13
373,5,3,Biosolids total,1,1,3,0,13
2008,5,3,Biosolids total,1,1,4,3,13
373,5,9,Biosolids total,1,1,3,0,13
2008,5,9,Biosolids total,1,1,4,3,13
0,5,2,Hazwaste total,2,1,1,1,13
1334,5,2,Hazwaste total,2,1,2,0,13
0,5,2,Hazwaste total,2,1,3,0,13
1560,5,2,Hazwaste total,2,1,4,3,13
1104,5,2,Hazwaste total,2,1,5,0,13
0,5,2,Hazwaste total,2,1,5,1,13
1605,5,2,Hazwaste total,2,1,5,3,13
949,5,3,Hazwaste total,2,1,1,1,13
1561,5,3,Hazwaste total,2,1,2,0,13
647,5,3,Hazwaste total,2,1,3,0,13
1627,5,3,Hazwaste total,2,1,4,3,13
1124,5,3,Hazwaste total,2,1,5,0,13
691,5,3,Hazwaste total,2,1,5,1,13
1542,5,3,Hazwaste total,2,1,5,3,13
949,5,9,Hazwaste total,2,1,1,1,13
1781,5,9,Hazwaste total,2,1,2,0,13
647,5,9,Hazwaste total,2,1,3,0,13
1956,5,9,Hazwaste total,2,1,4,3,13
1376,5,9,Hazwaste total,2,1,5,0,13
691,5,9,Hazwaste total,2,1,5,1,13
1933,5,9,Hazwaste total,2,1,5,3,13
0,5,2,All other waste total,7,1,1,1,13
2281,5,2,All other waste total,7,1,2,0,13
509,5,2,All other waste total,7,1,2,1,13
2919,5,2,All other waste total,7,1,4,3,13
0,5,2,All other waste total,7,1,7,5,13
1989,5,3,All other waste total,7,1,1,1,13
1652,5,3,All other waste total,7,1,2,0,13
972,5,3,All other waste total,7,1,2,1,13
2745,5,3,All other waste total,7,1,4,3,13
584,5,3,All other waste total,7,1,7,5,13
0,5,1,All other waste total,7,1,1,1,13
2301,5,1,All other waste total,7,1,2,0,13
1615,5,1,All other waste total,7,1,2,1,13
2446,5,1,All other waste total,7,1,4,3,13
377,5,1,All other waste total,7,1,7,5,13
1989,5,9,All other waste total,7,1,1,1,13
2618,5,9,All other waste total,7,1,2,0,13
1735,5,9,All other waste total,7,1,2,1,13
3022,5,9,All other waste total,7,1,4,3,13
677,5,9,All other waste total,7,1,7,5,13
503,6,3,Biosolids total,1,1,3,0,13
1306,6,3,Biosolids total,1,1,4,3,13
503,6,9,Biosolids total,1,1,3,0,13
1306,6,9,Biosolids total,1,1,4,3,13
0,6,2,Hazwaste total,2,1,1,1,13
1462,6,2,Hazwaste total,2,1,2,0,13
0,6,2,Hazwaste total,2,1,3,0,13
433,6,2,Hazwaste total,2,1,4,3,13
445,6,2,Hazwaste total,2,1,5,0,13
0,6,2,Hazwaste total,2,1,5,1,13
801,6,2,Hazwaste total,2,1,5,3,13
529,6,3,Hazwaste total,2,1,1,1,13
1260,6,3,Hazwaste total,2,1,2,0,13
627,6,3,Hazwaste total,2,1,3,0,13
2213,6,3,Hazwaste total,2,1,4,3,13
713,6,3,Hazwaste total,2,1,5,0,13
411,6,3,Hazwaste total,2,1,5,1,13
1495,6,3,Hazwaste total,2,1,5,3,13
529,6,9,Hazwaste total,2,1,1,1,13
1678,6,9,Hazwaste total,2,1,2,0,13
627,6,9,Hazwaste total,2,1,3,0,13
2218,6,9,Hazwaste total,2,1,4,3,13
783,6,9,Hazwaste total,2,1,5,0,13
411,6,9,Hazwaste total,2,1,5,1,13
1570,6,9,Hazwaste total,2,1,5,3,13
0,6,2,All other waste total,7,1,1,1,13
1509,6,2,All other waste total,7,1,2,0,13
216,6,2,All other waste total,7,1,2,1,13
452,6,2,All other waste total,7,1,4,3,13
0,6,3,All other waste total,7,1,1,1,13
2103,6,3,All other waste total,7,1,2,0,13
1245,6,3,All other waste total,7,1,2,1,13
1393,6,3,All other waste total,7,1,4,3,13
0,6,1,All other waste total,7,1,1,1,13
1856,6,1,All other waste total,7,1,2,0,13
1198,6,1,All other waste total,7,1,2,1,13
1417,6,1,All other waste total,7,1,4,3,13
0,6,9,All other waste total,7,1,1,1,13
2400,6,9,All other waste total,7,1,2,0,13
1471,6,9,All other waste total,7,1,2,1,13
1732,6,9,All other waste total,7,1,4,3,13
2701,7,4,Ash waste total,0,1,3,2,13
0,7,4,Ash waste total,0,1,4,3,13
2701,7,9,Ash waste total,0,1,3,2,13
0,7,9,Ash waste total,0,1,4,3,13
2079,7,3,Biosolids total,1,1,3,0,13
2460,7,3,Biosolids total,1,1,4,3,13
2079,7,9,Biosolids total,1,1,3,0,13
2460,7,9,Biosolids total,1,1,4,3,13
0,7,2,Hazwaste total,2,1,1,1,13
2595,7,2,Hazwaste total,2,1,2,0,13
0,7,2,Hazwaste total,2,1,3,0,13
1374,7,2,Hazwaste total,2,1,4,3,13
1447,7,2,Hazwaste total,2,1,5,0,13
0,7,2,Hazwaste total,2,1,5,1,13
2099,7,2,Hazwaste total,2,1,5,3,13
1463,7,3,Hazwaste total,2,1,1,1,13
2365,7,3,Hazwaste total,2,1,2,0,13
744,7,3,Hazwaste total,2,1,3,0,13
2376,7,3,Hazwaste total,2,1,4,3,13
1891,7,3,Hazwaste total,2,1,5,0,13
1093,7,3,Hazwaste total,2,1,5,1,13
2153,7,3,Hazwaste total,2,1,5,3,13
1463,7,9,Hazwaste total,2,1,1,1,13
2718,7,9,Hazwaste total,2,1,2,0,13
744,7,9,Hazwaste total,2,1,3,0,13
2433,7,9,Hazwaste total,2,1,4,3,13
2040,7,9,Hazwaste total,2,1,5,0,13
1093,7,9,Hazwaste total,2,1,5,1,13
2461,7,9,Hazwaste total,2,1,5,3,13
436,7,2,All other waste total,7,1,1,1,13
2749,7,2,All other waste total,7,1,2,0,13
1054,7,2,All other waste total,7,1,2,1,13
3118,7,2,All other waste total,7,1,4,3,13
0,7,3,All other waste total,7,1,1,1,13
2895,7,3,All other waste total,7,1,2,0,13
2264,7,3,All other waste total,7,1,2,1,13
2971,7,3,All other waste total,7,1,4,3,13
0,7,1,All other waste total,7,1,1,1,13
2845,7,1,All other waste total,7,1,2,0,13
2439,7,1,All other waste total,7,1,2,1,13
2894,7,1,All other waste total,7,1,4,3,13
436,7,9,All other waste total,7,1,1,1,13
3064,7,9,All other waste total,7,1,2,0,13
2623,7,9,All other waste total,7,1,2,1,13
3139,7,9,All other waste total,7,1,4,3,13
2199,8,4,Ash waste total,0,1,3,2,13
2680,8,4,Ash waste total,0,1,4,3,13
2199,8,9,Ash waste total,0,1,3,2,13
2680,8,9,Ash waste total,0,1,4,3,13
1291,8,3,Biosolids total,1,1,3,0,13
1962,8,3,Biosolids total,1,1,4,3,13
1291,8,9,Biosolids total,1,1,3,0,13
1962,8,9,Biosolids total,1,1,4,3,13
0,8,2,Hazwaste total,2,1,1,1,13
964,8,2,Hazwaste total,2,1,2,0,13
0,8,2,Hazwaste total,2,1,3,0,13
398,8,2,Hazwaste total,2,1,4,3,13
125,8,2,Hazwaste total,2,1,5,0,13
0,8,2,Hazwaste total,2,1,5,1,13
273,8,2,Hazwaste total,2,1,5,3,13
1157,8,3,Hazwaste total,2,1,1,1,13
2163,8,3,Hazwaste total,2,1,2,0,13
546,8,3,Hazwaste total,2,1,3,0,13
2435,8,3,Hazwaste total,2,1,4,3,13
1394,8,3,Hazwaste total,2,1,5,0,13
950,8,3,Hazwaste total,2,1,5,1,13
1574,8,3,Hazwaste total,2,1,5,3,13
1157,8,9,Hazwaste total,2,1,1,1,13
2182,8,9,Hazwaste total,2,1,2,0,13
546,8,9,Hazwaste total,2,1,3,0,13
2438,8,9,Hazwaste total,2,1,4,3,13
1397,8,9,Hazwaste total,2,1,5,0,13
950,8,9,Hazwaste total,2,1,5,1,13
1582,8,9,Hazwaste total,2,1,5,3,13
0,8,2,All other waste total,7,1,1,1,13
2535,8,2,All other waste total,7,1,2,0,13
505,8,2,All other waste total,7,1,2,1,13
2961,8,2,All other waste total,7,1,4,3,13
0,8,2,All other waste total,7,1,7,5,13
257,8,3,All other waste total,7,1,1,1,13
2681,8,3,All other waste total,7,1,2,0,13
1546,8,3,All other waste total,7,1,2,1,13
2640,8,3,All other waste total,7,1,4,3,13
0,8,3,All other waste total,7,1,7,5,13
0,8,1,All other waste total,7,1,1,1,13
2716,8,1,All other waste total,7,1,2,0,13
1802,8,1,All other waste total,7,1,2,1,13
2475,8,1,All other waste total,7,1,4,3,13
609,8,1,All other waste total,7,1,7,5,13
257,8,9,All other waste total,7,1,1,1,13
2958,8,9,All other waste total,7,1,2,0,13
2038,8,9,All other waste total,7,1,2,1,13
3026,8,9,All other waste total,7,1,4,3,13
609,8,9,All other waste total,7,1,7,5,13
1205,0,3,Biosolids total,1,1,3,0,12
0,0,3,Biosolids total,1,1,4,3,12
1205,0,9,Biosolids total,1,1,3,0,12
0,0,9,Biosolids total,1,1,4,3,12
0,0,2,Hazwaste total,2,1,1,1,12
1242,0,2,Hazwaste total,2,1,2,0,12
12,0,2,Hazwaste total,2,1,3,0,12
12,0,2,Hazwaste total,2,1,4,3,12
10,0,2,Hazwaste total,2,1,5,0,12
0,0,2,Hazwaste total,2,1,5,1,12
1,0,2,Hazwaste total,2,1,5,3,12
480,0,3,Hazwaste total,2,1,1,1,12
1218,0,3,Hazwaste total,2,1,2,0,12
114,0,3,Hazwaste total,2,1,3,0,12
697,0,3,Hazwaste total,2,1,4,3,12
176,0,3,Hazwaste total,2,1,5,0,12
77,0,3,Hazwaste total,2,1,5,1,12
267,0,3,Hazwaste total,2,1,5,3,12
480,0,9,Hazwaste total,2,1,1,1,12
1473,0,9,Hazwaste total,2,1,2,0,12
122,0,9,Hazwaste total,2,1,3,0,12
698,0,9,Hazwaste total,2,1,4,3,12
178,0,9,Hazwaste total,2,1,5,0,12
77,0,9,Hazwaste total,2,1,5,1,12
268,0,9,Hazwaste total,2,1,5,3,12
0,0,8,Mining waste total,4,1,2,0,12
0,0,8,Mining waste total,4,1,3,0,12
0,0,8,Mining waste total,4,1,4,3,12
0,0,8,Mining waste total,4,1,6,4,12
0,0,9,Mining waste total,4,1,2,0,12
0,0,9,Mining waste total,4,1,3,0,12
0,0,9,Mining waste total,4,1,4,3,12
0,0,9,Mining waste total,4,1,6,4,12
0,0,2,All other waste total,7,1,1,1,12
1213,0,2,All other waste total,7,1,2,0,12
286,0,2,All other waste total,7,1,2,1,12
2022,0,2,All other waste total,7,1,4,3,12
1803,0,2,All other waste total,7,1,7,5,12
0,0,3,All other waste total,7,1,1,1,12
1676,0,3,All other waste total,7,1,2,0,12
1010,0,3,All other waste total,7,1,2,1,12
2516,0,3,All other waste total,7,1,4,3,12
0,0,1,All other waste total,7,1,1,1,12
1695,0,1,All other waste total,7,1,2,0,12
1236,0,1,All other waste total,7,1,2,1,12
2119,0,1,All other waste total,7,1,4,3,12
0,0,9,All other waste total,7,1,1,1,12
2083,0,9,All other waste total,7,1,2,0,12
1403,0,9,All other waste total,7,1,2,1,12
2687,0,9,All other waste total,7,1,4,3,12
1803,0,9,All other waste total,7,1,7,5,12
2976,1,7,Mineral processing waste total,3,1,3,0,12
3149,1,7,Mineral processing waste total,3,1,3,2,12
2976,1,9,Mineral processing waste total,3,1,3,0,12
3149,1,9,Mineral processing waste total,3,1,3,2,12
562,1,8,Mining waste total,4,1,2,0,12
3161,1,8,Mining waste total,4,1,3,0,12
532,1,8,Mining waste total,4,1,4,3,12
943,1,8,Mining waste total,4,1,6,4,12
562,1,9,Mining waste total,4,1,2,0,12
3161,1,9,Mining waste total,4,1,3,0,12
532,1,9,Mining waste total,4,1,4,3,12
943,1,9,Mining waste total,4,1,6,4,12
2871,2,4,Ash waste total,0,1,3,2,12
3080,2,4,Ash waste total,0,1,4,3,12
2871,2,9,Ash waste total,0,1,3,2,12
3080,2,9,Ash waste total,0,1,4,3,12
1088,2,3,Biosolids total,1,1,3,0,12
2449,2,3,Biosolids total,1,1,4,3,12
1088,2,9,Biosolids total,1,1,3,0,12
2449,2,9,Biosolids total,1,1,4,3,12
0,2,2,Hazwaste total,2,1,1,1,12
2812,2,2,Hazwaste total,2,1,2,0,12
0,2,2,Hazwaste total,2,1,3,0,12
0,2,2,Hazwaste total,2,1,4,3,12
764,2,2,Hazwaste total,2,1,5,0,12
0,2,2,Hazwaste total,2,1,5,1,12
1328,2,2,Hazwaste total,2,1,5,3,12
1446,2,3,Hazwaste total,2,1,1,1,12
2720,2,3,Hazwaste total,2,1,2,0,12
702,2,3,Hazwaste total,2,1,3,0,12
1825,2,3,Hazwaste total,2,1,4,3,12
1938,2,3,Hazwaste total,2,1,5,0,12
1420,2,3,Hazwaste total,2,1,5,1,12
2284,2,3,Hazwaste total,2,1,5,3,12
1446,2,9,Hazwaste total,2,1,1,1,12
2960,2,9,Hazwaste total,2,1,2,0,12
702,2,9,Hazwaste total,2,1,3,0,12
1825,2,9,Hazwaste total,2,1,4,3,12
1966,2,9,Hazwaste total,2,1,5,0,12
1420,2,9,Hazwaste total,2,1,5,1,12
2346,2,9,Hazwaste total,2,1,5,3,12
64,2,8,Mining waste total,4,1,2,0,12
3154,2,8,Mining waste total,4,1,3,0,12
0,2,8,Mining waste total,4,1,4,3,12
177,2,8,Mining waste total,4,1,6,4,12
64,2,9,Mining waste total,4,1,2,0,12
3154,2,9,Mining waste total,4,1,3,0,12
0,2,9,Mining waste total,4,1,4,3,12
177,2,9,Mining waste total,4,1,6,4,12
1351,2,2,All other waste total,7,1,1,1,12
2616,2,2,All other waste total,7,1,2,0,12
673,2,2,All other waste total,7,1,2,1,12
3127,2,2,All other waste total,7,1,4,3,12
1871,2,3,All other waste total,7,1,1,1,12
2892,2,3,All other waste total,7,1,2,0,12
2005,2,3,All other waste total,7,1,2,1,12
2907,2,3,All other waste total,7,1,4,3,12
1315,2,1,All other waste total,7,1,1,1,12
2927,2,1,All other waste total,7,1,2,0,12
2333,2,1,All other waste total,7,1,2,1,12
2928,2,1,All other waste total,7,1,4,3,12
2074,2,9,All other waste total,7,1,1,1,12
3071,2,9,All other waste total,7,1,2,0,12
2508,2,9,All other waste total,7,1,2,1,12
3144,2,9,All other waste total,7,1,4,3,12
554,3,3,Biosolids total,1,1,3,0,12
852,3,3,Biosolids total,1,1,4,3,12
554,3,9,Biosolids total,1,1,3,0,12
852,3,9,Biosolids total,1,1,4,3,12
0,3,2,Hazwaste total,2,1,1,1,12
585,3,2,Hazwaste total,2,1,2,0,12
2,3,2,Hazwaste total,2,1,3,0,12
11,3,2,Hazwaste total,2,1,4,3,12
9,3,2,Hazwaste total,2,1,5,0,12
0,3,2,Hazwaste total,2,1,5,1,12
25,3,2,Hazwaste total,2,1,5,3,12
303,3,3,Hazwaste total,2,1,1,1,12
843,3,3,Hazwaste total,2,1,2,0,12
240,3,3,Hazwaste total,2,1,3,0,12
1421,3,3,Hazwaste total,2,1,4,3,12
518,3,3,Hazwaste total,2,1,5,0,12
432,3,3,Hazwaste total,2,1,5,1,12
914,3,3,Hazwaste total,2,1,5,3,12
303,3,9,Hazwaste total,2,1,1,1,12
1012,3,9,Hazwaste total,2,1,2,0,12
241,3,9,Hazwaste total,2,1,3,0,12
1422,3,9,Hazwaste total,2,1,4,3,12
519,3,9,Hazwaste total,2,1,5,0,12
432,3,9,Hazwaste total,2,1,5,1,12
916,3,9,Hazwaste total,2,1,5,3,12
4,3,8,Mining waste total,4,1,2,0,12
3151,3,8,Mining waste total,4,1,3,0,12
0,3,8,Mining waste total,4,1,4,3,12
2,3,8,Mining waste total,4,1,6,4,12
4,3,9,Mining waste total,4,1,2,0,12
3151,3,9,Mining waste total,4,1,3,0,12
0,3,9,Mining waste total,4,1,4,3,12
2,3,9,Mining waste total,4,1,6,4,12
0,3,2,All other waste total,7,1,1,1,12
1981,3,2,All other waste total,7,1,2,0,12
228,3,2,All other waste total,7,1,2,1,12
0,3,2,All other waste total,7,1,4,3,12
0,3,3,All other waste total,7,1,1,1,12
1416,3,3,All other waste total,7,1,2,0,12
460,3,3,All other waste total,7,1,2,1,12
98,3,3,All other waste total,7,1,4,3,12
0,3,1,All other waste total,7,1,1,1,12
1943,3,1,All other waste total,7,1,2,0,12
859,3,1,All other waste total,7,1,2,1,12
1252,3,1,All other waste total,7,1,4,3,12
0,3,9,All other waste total,7,1,1,1,12
2335,3,9,All other waste total,7,1,2,0,12
992,3,9,All other waste total,7,1,2,1,12
1256,3,9,All other waste total,7,1,4,3,12
3057,4,4,Ash waste total,0,1,3,2,12
2685,4,4,Ash waste total,0,1,4,3,12
3057,4,9,Ash waste total,0,1,3,2,12
2685,4,9,Ash waste total,0,1,4,3,12
0,4,3,Biosolids total,1,1,3,0,12
2377,4,3,Biosolids total,1,1,4,3,12
0,4,9,Biosolids total,1,1,3,0,12
2377,4,9,Biosolids total,1,1,4,3,12
0,4,2,Hazwaste total,2,1,1,1,12
2626,4,2,Hazwaste total,2,1,2,0,12
203,4,2,Hazwaste total,2,1,3,0,12
198,4,2,Hazwaste total,2,1,4,3,12
0,4,2,Hazwaste total,2,1,5,0,12
0,4,2,Hazwaste total,2,1,5,1,12
0,4,2,Hazwaste total,2,1,5,3,12
1273,4,3,Hazwaste total,2,1,1,1,12
2518,4,3,Hazwaste total,2,1,2,0,12
1071,4,3,Hazwaste total,2,1,3,0,12
2637,4,3,Hazwaste total,2,1,4,3,12
1059,4,3,Hazwaste total,2,1,5,0,12
680,4,3,Hazwaste total,2,1,5,1,12
1322,4,3,Hazwaste total,2,1,5,3,12
1273,4,9,Hazwaste total,2,1,1,1,12
2774,4,9,Hazwaste total,2,1,2,0,12
1087,4,9,Hazwaste total,2,1,3,0,12
2638,4,9,Hazwaste total,2,1,4,3,12
1059,4,9,Hazwaste total,2,1,5,0,12
680,4,9,Hazwaste total,2,1,5,1,12
1322,4,9,Hazwaste total,2,1,5,3,12
490,4,8,Mining waste total,4,1,2,0,12
3156,4,8,Mining waste total,4,1,3,0,12
50,4,8,Mining waste total,4,1,4,3,12
182,4,8,Mining waste total,4,1,6,4,12
490,4,9,Mining waste total,4,1,2,0,12
3156,4,9,Mining waste total,4,1,3,0,12
50,4,9,Mining waste total,4,1,4,3,12
182,4,9,Mining waste total,4,1,6,4,12
0,4,2,All other waste total,7,1,1,1,12
2849,4,2,All other waste total,7,1,2,0,12
980,4,2,All other waste total,7,1,2,1,12
3005,4,2,All other waste total,7,1,4,3,12
1209,4,3,All other waste total,7,1,1,1,12
2856,4,3,All other waste total,7,1,2,0,12
2054,4,3,All other waste total,7,1,2,1,12
2882,4,3,All other waste total,7,1,4,3,12
1342,4,1,All other waste total,7,1,1,1,12
2870,4,1,All other waste total,7,1,2,0,12
2237,4,1,All other waste total,7,1,2,1,12
2677,4,1,All other waste total,7,1,4,3,12
1532,4,9,All other waste total,7,1,1,1,12
3082,4,9,All other waste total,7,1,2,0,12
2496,4,9,All other waste total,7,1,2,1,12
3106,4,9,All other waste total,7,1,4,3,12
0,5,4,Ash waste total,0,1,3,2,12
0,5,4,Ash waste total,0,1,4,3,12
0,5,9,Ash waste total,0,1,3,2,12
0,5,9,Ash waste total,0,1,4,3,12
441,5,3,Biosolids total,1,1,3,0,12
2191,5,3,Biosolids total,1,1,4,3,12
441,5,9,Biosolids total,1,1,3,0,12
2191,5,9,Biosolids total,1,1,4,3,12
0,5,2,Hazwaste total,2,1,1,1,12
1408,5,2,Hazwaste total,2,1,2,0,12
0,5,2,Hazwaste total,2,1,3,0,12
1799,5,2,Hazwaste total,2,1,4,3,12
791,5,2,Hazwaste total,2,1,5,0,12
0,5,2,Hazwaste total,2,1,5,1,12
1363,5,2,Hazwaste total,2,1,5,3,12
949,5,3,Hazwaste total,2,1,1,1,12
1644,5,3,Hazwaste total,2,1,2,0,12
587,5,3,Hazwaste total,2,1,3,0,12
1820,5,3,Hazwaste total,2,1,4,3,12
1164,5,3,Hazwaste total,2,1,5,0,12
649,5,3,Hazwaste total,2,1,5,1,12
1469,5,3,Hazwaste total,2,1,5,3,12
949,5,9,Hazwaste total,2,1,1,1,12
1896,5,9,Hazwaste total,2,1,2,0,12
587,5,9,Hazwaste total,2,1,3,0,12
2128,5,9,Hazwaste total,2,1,4,3,12
1301,5,9,Hazwaste total,2,1,5,0,12
649,5,9,Hazwaste total,2,1,5,1,12
1737,5,9,Hazwaste total,2,1,5,3,12
6,5,8,Mining waste total,4,1,2,0,12
3153,5,8,Mining waste total,4,1,3,0,12
0,5,8,Mining waste total,4,1,4,3,12
0,5,8,Mining waste total,4,1,6,4,12
6,5,9,Mining waste total,4,1,2,0,12
3153,5,9,Mining waste total,4,1,3,0,12
0,5,9,Mining waste total,4,1,4,3,12
0,5,9,Mining waste total,4,1,6,4,12
0,5,2,All other waste total,7,1,1,1,12
2047,5,2,All other waste total,7,1,2,0,12
602,5,2,All other waste total,7,1,2,1,12
2878,5,2,All other waste total,7,1,4,3,12
1782,5,3,All other waste total,7,1,1,1,12
1708,5,3,All other waste total,7,1,2,0,12
1100,5,3,All other waste total,7,1,2,1,12
2758,5,3,All other waste total,7,1,4,3,12
0,5,1,All other waste total,7,1,1,1,12
2294,5,1,All other waste total,7,1,2,0,12
1653,5,1,All other waste total,7,1,2,1,12
2468,5,1,All other waste total,7,1,4,3,12
1782,5,9,All other waste total,7,1,1,1,12
2556,5,9,All other waste total,7,1,2,0,12
1788,5,9,All other waste total,7,1,2,1,12
3012,5,9,All other waste total,7,1,4,3,12
0,6,3,Biosolids total,1,1,3,0,12
1355,6,3,Biosolids total,1,1,4,3,12
0,6,9,Biosolids total,1,1,3,0,12
1355,6,9,Biosolids total,1,1,4,3,12
0,6,2,Hazwaste total,2,1,1,1,12
1237,6,2,Hazwaste total,2,1,2,0,12
1,6,2,Hazwaste total,2,1,3,0,12
212,6,2,Hazwaste total,2,1,4,3,12
188,6,2,Hazwaste total,2,1,5,0,12
0,6,2,Hazwaste total,2,1,5,1,12
386,6,2,Hazwaste total,2,1,5,3,12
529,6,3,Hazwaste total,2,1,1,1,12
1618,6,3,Hazwaste total,2,1,2,0,12
140,6,3,Hazwaste total,2,1,3,0,12
2139,6,3,Hazwaste total,2,1,4,3,12
1004,6,3,Hazwaste total,2,1,5,0,12
22,6,3,Hazwaste total,2,1,5,1,12
1932,6,3,Hazwaste total,2,1,5,3,12
529,6,9,Hazwaste total,2,1,1,1,12
1785,6,9,Hazwaste total,2,1,2,0,12
141,6,9,Hazwaste total,2,1,3,0,12
2144,6,9,Hazwaste total,2,1,4,3,12
1014,6,9,Hazwaste total,2,1,5,0,12
22,6,9,Hazwaste total,2,1,5,1,12
1935,6,9,Hazwaste total,2,1,5,3,12
5,6,8,Mining waste total,4,1,2,0,12
2830,6,8,Mining waste total,4,1,3,0,12
309,6,8,Mining waste total,4,1,4,3,12
0,6,8,Mining waste total,4,1,6,4,12
5,6,9,Mining waste total,4,1,2,0,12
2830,6,9,Mining waste total,4,1,3,0,12
309,6,9,Mining waste total,4,1,4,3,12
0,6,9,Mining waste total,4,1,6,4,12
0,6,2,All other waste total,7,1,1,1,12
1357,6,2,All other waste total,7,1,2,0,12
168,6,2,All other waste total,7,1,2,1,12
17,6,2,All other waste total,7,1,4,3,12
0,6,3,All other waste total,7,1,1,1,12
2125,6,3,All other waste total,7,1,2,0,12
1194,6,3,All other waste total,7,1,2,1,12
1304,6,3,All other waste total,7,1,4,3,12
0,6,1,All other waste total,7,1,1,1,12
1944,6,1,All other waste total,7,1,2,0,12
1171,6,1,All other waste total,7,1,2,1,12
1518,6,1,All other waste total,7,1,4,3,12
0,6,9,All other waste total,7,1,1,1,12
2425,6,9,All other waste total,7,1,2,0,12
1423,6,9,All other waste total,7,1,2,1,12
1739,6,9,All other waste total,7,1,4,3,12
2695,7,4,Ash waste total,0,1,3,2,12
0,7,4,Ash waste total,0,1,4,3,12
2695,7,9,Ash waste total,0,1,3,2,12
0,7,9,Ash waste total,0,1,4,3,12
1240,7,3,Biosolids total,1,1,3,0,12
2533,7,3,Biosolids total,1,1,4,3,12
1240,7,9,Biosolids total,1,1,3,0,12
2533,7,9,Biosolids total,1,1,4,3,12
0,7,2,Hazwaste total,2,1,1,1,12
2525,7,2,Hazwaste total,2,1,2,0,12
0,7,2,Hazwaste total,2,1,3,0,12
1388,7,2,Hazwaste total,2,1,4,3,12
954,7,2,Hazwaste total,2,1,5,0,12
0,7,2,Hazwaste total,2,1,5,1,12
1494,7,2,Hazwaste total,2,1,5,3,12
1463,7,3,Hazwaste total,2,1,1,1,12
2263,7,3,Hazwaste total,2,1,2,0,12
751,7,3,Hazwaste total,2,1,3,0,12
2358,7,3,Hazwaste total,2,1,4,3,12
1610,7,3,Hazwaste total,2,1,5,0,12
